longitude,latitude,N,P,K,pH,organic_matter,land_use
-105.733712,-31.1265325,100.55302026722386,25.50363277076874,54.91945922766974,5.050857380498218,1.784275432707649,草地
84.954299,46.7749225,73.24657008423159,5.369676502818983,48.22851450586332,7.786395002220038,1.5751968932381035,城市用地
-154.70459,-65.5966905,57.70493102462745,25.09158608188576,32.75224199349143,5.1534624476519895,0.7427125780918812,城市用地
-97.943941,-60.566285,117.203525873576,46.92973736186938,94.83221135163382,7.119386259902077,1.907390389240276,草地
-94.11032,78.428764,128.78936974604403,48.04231434380854,88.08919748243292,8.219911023013665,2.007371324185831,农田
140.194662,23.3227025,122.33268377884666,47.93979033261622,86.16733695920604,4.690827897546963,2.020499981636981,农田
26.570376,-72.946911,115.9483372685857,65.19426861369831,82.48421996945932,6.48168971851324,4.596142943901634,林地
139.915161,12.440146,107.7432455242374,34.7276314841552,48.95679726961853,5.973306064770344,2.374844266982643,草地
104.066101,35.641184,94.92660543326616,29.54631172565464,86.61537382645994,8.245102783436291,1.968536260157589,城市用地
117.010891,-22.5115375,98.92617109756594,40.57240062205032,91.47746561726984,6.552688749684762,4.368631557532349,林地
-118.500503,-86.918087,78.7909530519778,34.644741418277675,54.90875346082412,5.078713990916547,2.576346761395276,草地
-36.749319,54.141875,137.17372223097746,44.052466398735824,39.26523711086096,5.879047927427577,4.334445640864136,林地
2.630317,82.056873,100.87803744141864,37.71435349557096,74.6908234821134,5.593214989235186,2.0896287479909224,草地
-22.428319,-60.0554415,80.97386802705984,23.52529725495576,69.8595135473425,5.1899415417475145,2.060120213672645,林地
-95.089703,26.7064095,118.43380434908582,30.67419057371147,65.93963953078206,7.911215830577928,0.8171676067581721,城市用地
-178.257685,31.79553,101.72186237260657,30.11607825401477,58.26943335808407,4.94261438297698,2.8084671760867077,林地
88.750123,-19.297042,70.5095775313916,24.50046218664712,59.85665655419217,4.693543522088956,3.122505498339519,林地
92.559523,-42.043501,113.01534060523974,25.036413901334488,40.21488869643012,6.438657269949923,1.8787538550236524,城市用地
155.705485,-61.4355625,86.11879030654224,29.328180420171694,61.23069224235615,4.756499144902902,3.246510606701656,草地
163.033396,-9.8868375,95.75909930266778,42.34829829610013,53.8274353638498,6.0857688252172615,2.6780362094130945,草地
146.938392,46.274717,115.72283733131746,75.40924043014401,64.17611022693104,6.550033716003392,1.883130767596448,农田
-97.945041,-36.6052075,146.7366164232394,56.11969477222024,65.12049895659918,8.19299060517935,3.2053118055595604,农田
-93.269022,10.3717345,163.15192567572356,48.18417954593603,83.76249432739783,6.968352271922672,3.68354714226306,农田
104.731459,54.788454,190.8057452490988,96.68661423029954,64.27818735984388,6.621834461607833,3.25302766244838,农田
141.555926,-89.846483,125.6326146279992,47.98225321650071,121.10228237518665,7.561125987190422,2.639173063335656,农田
82.318192,-2.9850205,124.60592324946528,35.60460756943726,86.78533533010902,7.206587347742387,1.3157113286410145,草地
-119.941473,-84.771752,59.268173168622106,56.60122353595517,60.54462864439671,6.22175698174213,2.448407404864406,草地
-14.904609,7.436907,102.92197629453896,36.85549223216125,95.23084774580953,5.88569021992241,2.714194132562609,农田
-148.901661,-25.722509,63.213668869877694,48.25110556371892,96.43467231839932,5.816412273157651,1.019849114290525,草地
124.597436,-25.3415255,84.7667208136289,39.573202543271,29.32799652450479,7.234681661715596,2.22078431032895,城市用地
-134.015155,-68.858816,103.08211129321565,43.39990280057835,84.24633762025196,7.409298924912624,2.478773146232116,草地
-142.841815,40.45707,109.3867917649983,50.18113163709493,104.76886783799104,6.431417706363104,3.113729460212981,林地
-112.482838,52.997222,99.8205412860819,41.46449230565709,56.87994475618147,5.121298060979353,3.742364916259118,林地
174.201025,-55.5351785,102.10452399232588,51.2356975482259,62.92528016573043,4.910337407799925,1.991913689082596,林地
115.173558,37.5826415,53.818667016062086,45.5549250207212,34.790583589676096,5.124203604588672,3.686831790542646,林地
-37.698808,-45.6740695,20.089691293182376,18.10225116441751,51.5219737788894,6.630306909596642,1.784468337234821,城市用地
145.662628,51.646352,108.15109668689236,26.11242241464425,57.23594122017753,6.7070508951267644,1.2515704836636894,城市用地
-66.291708,23.5852255,89.33685577405132,37.81390787760976,63.32311560777335,5.247043987289595,2.489983601145253,林地
-72.007845,54.7661915,151.26709579913793,20.8404974401435,118.79172811210972,7.882505413238553,0.2135343793078279,城市用地
34.207359,-6.3242945,77.93369613132707,43.24264908709106,72.34430014388582,5.17022789527659,2.19667502464274,草地
20.478606,84.4503125,102.4791450508596,43.80752304182962,70.02034720112425,6.481013320169648,2.5695820031696552,草地
97.871414,27.601594,45.8116629000697,64.01743752251753,56.44196020675591,7.621422201975088,1.862883311949346,城市用地
-115.036366,31.1948885,60.57405603258641,42.55905071510271,36.10765280998192,6.252733096449041,1.7094197069342434,城市用地
-59.366535,-23.4533425,87.95350139667187,61.07653369900791,72.72671970398402,5.197929803073205,2.866599142108456,林地
1.508307,-72.8131785,107.26251693245132,53.49651656401461,53.95604007382562,7.507988757204631,0.7221250120641858,城市用地
135.845836,-84.3536585,10.377329190211135,26.867350874495894,22.92844728917636,6.848080191265765,1.3636382151261648,城市用地
-56.458094,58.692176,87.76175837816729,48.254094452416936,58.93014544609088,5.447109219645087,3.4453988244117406,林地
-61.77169,67.958191,83.42117378725517,21.189422114871117,48.83305999803793,7.2675135235121,1.5791279904766835,城市用地
-141.885878,-88.069723,88.20975974267029,29.798797937616893,65.29876167142658,6.71892507456759,4.305187212342034,农田
-148.392388,79.410411,66.30096069503803,21.655078636788065,52.42223969081535,6.913813872543441,2.2519964942913444,城市用地
-2.602553,-81.5676485,83.38029122980308,41.68467286953701,43.210949455697445,4.877427280675576,2.9304101770869897,林地
96.035466,-70.979375,99.80324259028664,52.15307907107648,47.39820168510478,6.1620946690116165,3.025571336409433,林地
-30.493657,-26.1111175,77.07720283220556,43.77939607601082,75.40143025154173,4.945390479328291,3.0703987441379104,农田
80.604924,89.577354,87.90462907921106,33.639395549699,21.36326614486777,7.069227618968435,1.6154719781940818,城市用地
109.499014,-32.4912445,100.59481805463902,33.27125288149242,109.74545386340822,5.5963220504309055,1.846955672756124,农田
126.576427,-54.4828095,114.2630492798534,30.41952580821806,78.40663683208737,6.046718299794692,1.751477370647293,草地
73.763327,64.675636,85.87807556306412,32.59074920846236,60.62234511986895,5.345835407310417,1.9601380633952528,草地
73.925412,-24.7709255,69.7789931563639,57.37241082571096,70.90508924893842,7.286119279860885,0.9777526268000608,城市用地
-77.774453,19.269327,109.41375433354578,26.8305592775342,88.60256043605737,7.473042059381115,3.7175915797930497,林地
-127.960667,-64.679611,75.98588500734127,28.535702751752044,55.70776357990966,6.436666358182618,1.930795986068349,草地
51.418842,86.8943355,143.80584419458165,28.06366946231366,47.145657383531336,5.361629940095411,2.520872840168667,农田
47.407042,5.1060295,82.3967035777055,42.81445128085439,64.96438948355821,5.876289589273725,2.37870131082254,草地
70.731958,20.3544275,68.37271325061553,25.555718868697568,43.67293735291435,6.043123081493589,0.7404100085069115,城市用地
170.821241,-75.458534,96.44646734276232,65.46089532752684,52.98391393979056,5.475463483643068,4.654978375736585,林地
-127.162307,83.457556,96.26117137245924,64.18017400458064,62.4845951937462,6.194961790606223,3.278043559701384,农田
36.155655,-73.7294095,112.86393718954366,39.53419641827736,94.60947044623012,7.341063594175881,2.131392810734396,林地
-121.336636,1.080848,103.48940031039072,47.334927490904384,82.53999397459151,7.277849276563647,2.7435468956395983,草地
-77.140864,-23.251824,129.76623500401476,73.52407566364893,76.95808211292547,6.792667323135762,2.251723507235212,农田
107.91622,-38.9411855,143.07748340450237,74.9507333984703,63.710928831398434,6.971142581227611,3.342522282666323,农田
-104.740202,30.4237835,113.83922286970974,34.435314658360426,85.45968634903161,4.5,4.347855781329036,林地
-81.49061,23.24799,104.12800923041738,16.19793930213059,67.60896256597756,6.337768015361044,1.5674923604098443,城市用地
68.371554,-15.2286065,155.54033825660343,65.05762862893783,80.17023103737526,7.114030928121447,3.3081095993803555,农田
-139.528046,-22.9430925,85.77125811520321,35.37123167288024,77.15960839687841,5.797764166801136,2.986543208129906,草地
115.453652,28.952003,96.0577369399484,74.88370359441414,69.81434648453325,6.994183107741058,2.7295791667631466,农田
-152.840597,-63.717826,69.95270572004534,49.58126093937447,57.09482167362864,5.357926501280606,1.6592704337374504,农田
110.225936,85.0588115,154.1286306633833,67.10724500988499,72.68633343878295,7.589957207225542,2.950463099178057,农田
-129.92993,-86.0384695,74.6769270732818,41.40290701729461,87.45917896727865,6.775814596316316,2.267686822328836,草地
-90.712404,-26.547364,130.69605455225195,38.26389163844988,85.66346908124504,6.918697797316844,1.7088928610117506,草地
80.726594,19.0959435,85.3936907966068,26.5324573580366,51.826122505222656,7.475885917050813,0.9132148964939374,城市用地
-65.245296,39.2136675,109.19843348526769,27.26431024222924,29.696608884820343,4.5,2.8190092610602764,林地
-148.520358,17.653432,61.41755258202698,35.77817730082168,62.62367063231184,5.061708991455862,5.01020453876635,林地
23.459644,-45.8055595,86.16485708799262,36.30299235972086,69.66241331938927,8.16535800663856,1.5216358473721452,城市用地
29.606084,-89.421422,124.9884116638872,52.49584607573036,59.20559619347096,6.3424061365784015,2.3237839868532784,草地
64.280759,-18.8100965,97.50253985877843,46.14802621752839,72.4378689983901,6.93776149052582,1.181772613980796,草地
47.100413,-13.428993,57.38521073385224,43.513452744976206,57.60904284925814,6.444675052669082,1.5733568432166614,城市用地
175.339452,59.187923,126.4661572606688,44.470732334923504,59.66338159489119,5.686942747229177,2.7517370992148846,林地
-96.894086,40.6398635,54.88915706094675,32.902315714366544,21.65599249323244,6.655598073738368,1.6068152122142552,城市用地
-20.706198,-39.0246795,110.7755345506819,40.94063764288283,72.21101378110187,6.964159010835146,3.5571786606692486,林地
-148.602022,-31.5613615,51.60324896030817,20.37812017015208,44.23602688698862,6.321279262631418,0.98674235029447,城市用地
111.088834,65.472524,74.00615918174248,32.706545191918885,82.87790276045504,4.547724071546021,1.2949133307562752,林地
-11.634697,-73.6368275,144.46292749742676,56.77862178713311,38.44488970267367,6.717487659095199,3.364055200257732,农田
-153.08004,-74.6548135,122.19773555482384,43.83245497275772,99.24475760675914,6.480721200955333,3.834085718608303,林地
75.973885,66.8139795,65.46080158617853,14.166387671379216,63.59452991518375,7.15283077982613,1.4504120681103083,城市用地
105.146175,44.98287,65.11567620110243,34.9528314857394,90.58888524040472,6.563642088311362,1.4537888423001668,草地
-149.463012,-47.739474,83.9283284485539,36.19757670563568,38.313516861083805,6.384620349246869,1.485537557912565,城市用地
-136.990486,46.319174,137.12725787865742,20.48010119081922,81.16019959538792,5.728165598732255,3.810490199638112,农田
-143.212891,-40.117991,136.15846123505293,53.90913295555647,46.63643478243669,5.9575164660335735,1.9551586740200952,农田
-143.51379,69.72852,104.00915873037462,35.113005795172484,56.94531755980066,7.488226232583541,1.0314889978000372,城市用地
36.775349,-26.862935,101.3951875223986,40.9842762670544,43.7258099917333,4.853356665332457,3.478872163931836,林地
125.842159,-57.8181835,80.18346895218734,39.22675541174495,64.04835479438638,4.805549494982351,2.985962890656889,林地
130.8048,-23.907071,93.81732042006333,47.34073380317498,67.26080031293932,5.515467994518852,0.8666121052605673,农田
-158.663857,69.590021,108.96244441233496,51.22734609720509,116.15654607145608,8.000190423258868,2.5814112583901,农田
-135.985494,76.263958,128.34084695028574,97.70152759219276,97.67778318406492,7.504856299035094,3.0451560642858286,农田
172.92453,22.53483,94.24340162352678,63.64405414642283,79.16180996593125,6.54027549083699,4.351478429473508,林地
123.453894,66.6783365,112.98104728470824,56.157969363103184,77.39448602227445,6.667792777689811,1.661279916161975,草地
-10.150233,50.333417,81.88294443606424,17.06284117783579,67.93523652896248,5.144867556248998,2.4370063284643333,林地
-70.339177,-20.001242,105.89285784406394,32.87875215335155,87.16090066036082,5.734476023405335,3.564277388026736,林地
-11.323821,89.7781975,106.00133753013692,61.988308521719325,83.41496252201385,7.600473777689637,2.4265925408003994,农田
-37.399294,-25.9282265,126.8624262518205,40.5917437838862,49.46731611523828,6.449870423014033,3.3376786420897235,农田
-109.73526,16.242954,144.34116335371624,35.13498234556681,101.39824615883003,6.407448720397599,1.7894313956422017,农田
-18.940296,83.2752985,92.5705406645324,62.565184872053656,95.01510112846957,6.935890113000843,2.3143897189181923,林地
-10.253663,32.735287,54.58211969441924,39.05723412764359,28.257676531772592,5.129025083236776,1.9248718030823964,草地
-174.998802,-70.526856,91.11114951396888,61.9421044396252,19.92964422824817,6.122238472073438,1.1082289769775202,农田
153.482333,33.020082,66.38670751326016,19.65642371213375,76.5162989882828,5.77554496793512,1.0156007599917023,草地
-126.322974,61.127454,82.49235614604285,17.13378586312278,66.39338638773275,5.123740285138531,4.233686921376036,林地
108.640273,-70.334226,72.13961351575709,24.7805052689684,49.085758824590926,6.884348662715098,3.0462820027550657,草地
91.594777,-32.7818255,76.6666012725334,38.46172559200142,49.297331757071056,6.214188317885235,1.4018250754575108,城市用地
-108.887923,-18.8108055,79.51185658810454,29.649093050809338,60.348946359046,4.6858231096091325,2.3761298039898797,林地
-143.067948,3.6863455,125.34549990550028,58.69888476867791,91.98656932121315,7.536512200442517,2.862027913457068,农田
18.388346,-24.425402,81.11297218438779,18.912253948105477,61.391462119024446,4.703754194332745,1.4871210661196668,草地
-95.310313,-13.499279,106.73320329426544,32.32211855752576,94.74637314250246,6.400689919631413,2.152203011225806,草地
111.637921,27.624274,99.59921228674176,40.89569632478822,75.14919340582071,6.765169636223279,1.718575632758343,草地
148.391997,-8.793674,92.23720192116976,18.11330207157529,65.78381718363556,6.730148698814835,2.315562926140936,城市用地
103.972873,85.55043,77.95227110383621,32.59081521769743,41.92686178527941,5.650676653680657,2.6654924936432534,林地
178.556326,-87.900001,105.25091199740798,37.1160696908612,85.99763405762201,7.139612246905332,1.1406745294041052,草地
-19.272259,58.874917,88.04723576118859,44.26602602491181,60.73037458101738,5.755079188035668,3.979592950840866,林地
-124.387421,88.077052,91.3890887170904,39.99173244517138,46.1580566638772,5.933104575822745,3.7420494523917136,农田
-38.015939,-53.9515035,84.96066178724872,95.50032731425016,89.21929375870441,7.046041421332167,2.8608762372663827,农田
-122.535499,-59.0148535,80.23151876126147,60.54764239459715,59.556609187972605,4.5,4.332754058072593,农田
-96.544539,58.504841,82.05116407398035,45.304934988274105,36.662628623508645,6.068316686788953,4.624382058600212,林地
-28.733253,-16.8920825,80.57049669727616,27.72069490127705,58.59182760636502,4.995775816181877,2.387151293508336,草地
-66.919067,72.3577705,108.02025660598936,79.57774558273648,75.60132040799853,5.519473754047692,4.464620959650044,农田
-70.694527,2.0412265,100.05665202845329,26.26428252710845,73.38395657541984,4.717394212625721,2.775366850002976,林地
-38.274724,80.2519545,111.95729566348976,44.534947003709725,67.72124292778514,6.689060999549078,1.6032433788677307,草地
82.27854,45.669711,98.17245245752984,49.25991785579418,51.23839255521408,7.00694435762336,1.531844196825808,城市用地
-152.727551,-22.590153,157.88156204403768,44.52342685040058,83.63326829613031,7.378876684258119,1.6759356542022483,草地
160.528868,-65.2238195,59.79935290825247,17.018830165420823,42.37049661504034,7.416651299601529,1.9474621884722207,城市用地
-31.458434,23.702755,94.52449840280084,32.93621935858673,35.56743418729881,6.490512212016452,0.9289367283519132,城市用地
-178.096423,-78.1655495,75.1194570516069,26.231704883939067,59.250118374202245,7.879227800147976,2.311698281149523,城市用地
-109.766732,-0.461599,108.60648466010367,25.90420855895927,78.26991327374304,5.067862201661019,2.3821873207433844,林地
-39.363837,81.023819,131.75510922452838,57.17602350821564,93.91129479222982,5.264565268822437,2.33713571191811,农田
57.208633,-46.6256685,98.96793347353056,94.82699162687086,58.06074332534847,6.670602067821704,1.682051696363387,农田
49.612665,58.0905855,139.9648915890419,23.898380938301788,66.40417607180316,8.078429756073293,1.5542713380142192,城市用地
-174.80862,60.567291,89.89131090714073,22.98065961698578,44.34359763782776,4.917430935293055,2.9877217228876827,林地
-139.603764,-59.9690835,89.53486366367872,40.130301062761134,62.62984024132935,5.295888751887756,2.0793264069206336,林地
112.911559,-49.9885445,43.92024094301451,8.695541457871887,8.505911842439206,7.160227220616204,1.1233508878307212,城市用地
18.221323,-80.3287705,112.74075717523344,23.7501017972744,61.10655641082159,7.555230009167164,1.6808382927118275,城市用地
116.634652,66.366221,96.00991144742608,36.06149399806185,52.85354273866095,5.205028616994189,1.7796826227842246,林地
50.739986,-50.246377,89.9916884757986,30.56377686155596,45.73556002545818,7.142670326798269,3.7450996622029535,草地
-157.543301,-55.789104,126.57724037869431,52.71067719910384,68.6562139097367,5.528615228325963,2.6205137379113816,草地
15.770789,-7.25253,63.04492909666472,43.91149274356604,75.92832162254274,5.379936948893459,2.763645262911004,林地
12.097368,-79.290802,92.71629959925968,34.2767832333339,70.72083293485177,5.968973062744647,3.1232302729146624,林地
-46.034744,-33.6080095,116.7359738294024,51.86954947463915,83.82291395691385,6.259275846379448,2.94624824508149,农田
-124.813096,89.0285755,83.97734066128673,41.99781570505469,84.86728745582454,5.535089313860155,1.9243736101475248,草地
120.585174,4.9398845,65.93276533699185,7.0506860522159736,32.31139814846037,4.5,1.6466346570667514,城市用地
153.215109,19.0860995,74.69060912718793,52.24060031301798,86.62296963400884,4.963001832423372,2.437399718346308,林地
-52.902615,-48.5124045,97.96909168237995,44.67552859129608,69.93557864580724,5.981593682702044,2.697530313511872,林地
-84.945734,-46.378765,125.38128608500344,49.05584865469377,39.0985102597331,6.962272797624041,1.203586031310255,城市用地
-166.692921,20.6744385,81.10447689371735,25.949455003573703,58.69789399350195,5.04640016175641,3.9893694382821314,林地
-1.659288,-41.853239,61.396611816748354,63.170693876595024,67.10826224524048,6.307623023768914,1.837129664036001,草地
179.653651,20.5184105,79.73667711441719,41.69623977727717,70.69472061947782,4.6363642757958,2.6466879358233246,农田
-36.759775,-23.383114,74.40103001187325,40.9047625034453,44.57786460369825,4.98080410934358,2.9898840885310887,林地
-121.966604,-47.265655,162.79168352720595,41.70020663816063,78.43850106686409,7.01615278801248,1.809675728999601,农田
-159.209887,12.6877615,157.5649539774651,72.82399461577067,100.9983653136007,7.237561698778752,2.8720363688121457,农田
-60.581808,36.34989,89.53121404345572,40.56590222604152,43.84486880213887,8.5,1.1971425384983307,城市用地
67.123418,-36.427577,51.466416384369,26.862774635516917,52.02680069106395,5.15467237210141,1.9789191730299305,草地
-16.151901,3.860718,79.4421726255667,30.170540523811876,38.41023214833478,5.987990879874555,2.149405662423526,城市用地
-60.31883,-28.9053005,79.46718503380946,44.81748986204999,80.39703039794648,5.370354907705882,1.4414283655809892,草地
174.352619,-83.6476265,103.3191441534652,66.11831245142082,57.22796609465923,5.107572946331192,3.701066921564389,农田
33.924794,-38.157117,101.71731088169028,46.31271363999482,98.22519238102406,6.407115227021965,1.8751836565880875,农田
-30.426123,-1.8828535,100.3536919073418,57.97093735983361,103.05975969218784,6.480023180011171,3.593429173193609,林地
-30.145909,-71.365009,68.28406827237663,33.3006782407462,68.50701365069288,4.876050939975969,1.219866921190058,草地
164.392886,4.260071,64.71449106898844,25.00320870143721,41.16219609349519,6.569187743688708,1.9078686062696484,城市用地
34.575699,46.7425445,117.53313835582397,30.59132915987432,66.05132953106603,7.153458863135721,0.8793405007861257,城市用地
-2.215269,53.939314,111.04776696994256,49.76646298452604,82.47590909381779,5.48145787333436,3.502900404914136,林地
-118.076372,-82.591037,113.03246004679583,25.21550380329153,69.4055738848419,7.228056316484821,1.578526253053119,草地
-84.132133,-19.8805795,98.35094427386738,46.52913548793423,67.61352369434734,6.312832642811833,3.191550461244667,草地
-37.478832,65.8508695,59.887895087836746,33.692048988148635,69.61470792626972,7.288390576806554,0.9034226769506332,城市用地
-121.801825,-79.730412,65.39608648967557,35.212955332000746,29.374650045592027,6.852602001529786,1.2885940194572283,城市用地
53.304641,70.1408765,112.46458327682944,46.28183451005364,94.06823363998708,6.237780382349369,3.686566006151563,林地
-11.595773,2.794676,62.17709251191688,29.925287060123303,74.20511068405406,5.353451258555062,3.419532443907028,林地
145.455898,27.143591,97.97115148264264,49.79804653520533,57.99352314941716,6.67491208304,3.0946149312348594,草地
-117.913141,47.2840825,65.10163082991966,18.438829241043752,73.60459834086623,5.186281544053695,2.2490944502198857,林地
129.553349,13.40011,102.49836629021,39.08819900469287,52.65064568176721,5.594405217979442,3.029046772381744,林地
-43.246895,-38.9761175,151.49481151839717,88.9996775557862,128.60092034528938,8.0623262818575,3.466692984474514,农田
54.106598,-78.0850815,104.78966620811148,44.65526651863668,94.8487793557684,5.746239712034159,3.4550927369096454,林地
99.13011,-89.546002,75.36581051041152,42.50088408802132,68.91649036606131,4.5,3.8009366396294624,林地
-74.217569,54.5396065,81.13638195676906,45.11553875345237,63.429025743893625,6.504502457278769,2.432369257786024,草地
51.551028,7.769957,93.6082160129236,25.215090989800405,82.87896165338124,5.328389541753184,3.582097703468616,林地
176.60989,-71.2165495,122.52443652814615,30.741155425878457,94.64989321486618,7.582105180944894,4.679791685083958,林地
154.554012,-1.3626035,115.72459855130332,48.50110072353348,70.24618901062375,6.602299994459552,2.281239897791002,草地
176.153436,-5.733912,119.64712817044028,50.64288190654797,73.29780208592769,6.846810411554006,2.725771642945469,林地
